UserID,DestinationID,Preferences,TripPurpose,GroupSize,TravelMode,Cost,TotalSpend,StayDuration,BookingSource,Weather,BudgetCategory,DurationCategory,ExperienceRating,SatisfactionScore,VisitDate
1753,2507,Religious,Religious,Family,Car,10015,19615,8,Goibibo,Rainy,Medium Budget,Long Trip,3,Unsatisfied,31-05-2024
1754,2610,Religious,Religious,Couple,Car,20481,27681,6,Goibibo,Pleasant,Medium Budget,Long Trip,2,Unsatisfied,27-02-2023
1755,3001,Business,Business,Solo,Train,15775,21775,5,Cleartrip,Cold,Medium Budget,Medium Trip,10,Highly Satisfied,21-04-2022
1756,4873,Adventure,Adventure,Group,Car,10002,13602,3,Yatra,Sunny,Medium Budget,Medium Trip,4,Neutral,19-10-2023
1757,427,Leisure,Honeymoon,Couple,Flight,4176,7776,3,Cleartrip,Pleasant,Low Budget,Medium Trip,5,Neutral,23-04-2021
1758,3240,Religious,Religious,Couple,Cab,3020,10220,6,Yatra,Pleasant,Low Budget,Long Trip,10,Highly Satisfied,11-12-2021
1759,3260,Leisure,Honeymoon,Couple,Cab,22331,25931,3,Cleartrip,Sunny,Medium Budget,Medium Trip,1,Unsatisfied,28-07-2023
1760,1153,Family,Leisure,Family,Cab,39639,44439,4,Goibibo,Rainy,Luxury,Medium Trip,9,Highly Satisfied,11-09-2024
1761,1477,Family,Leisure,Solo,Car,22762,27562,4,MakeMyTrip,Pleasant,Medium Budget,Medium Trip,1,Unsatisfied,13-12-2022
1762,4079,Business,Business,Solo,Train,13048,14248,1,MakeMyTrip,Cold,Medium Budget,Short Trip,2,Unsatisfied,08-10-2024
1763,2447,Leisure,Family,Family,Car,53767,54967,1,Cleartrip,Cold,Luxury,Short Trip,2,Unsatisfied,23-02-2020
1764,3773,Business,Business,Couple,Train,39620,46820,6,Yatra,Cold,Luxury,Long Trip,6,Satisfied,18-04-2021
1765,1280,Adventure,Adventure,Couple,Train,8823,14823,5,MakeMyTrip,Cold,Low Budget,Medium Trip,6,Satisfied,31-03-2020
1766,2781,Religious,Religious,Solo,Car,38369,40769,2,Booking.com,Sunny,Luxury,Short Trip,8,Highly Satisfied,17-01-2020
1767,1361,Adventure,Adventure,Group,Train,26702,35102,7,Booking.com,Pleasant,Medium Budget,Long Trip,7,Satisfied,10-07-2024
1768,1384,Leisure,Leisure,Couple,Car,10896,12096,1,Booking.com,Sunny,Medium Budget,Short Trip,4,Neutral,08-12-2022
1769,590,Leisure,Family,Family,Car,53993,58793,4,MakeMyTrip,Sunny,Luxury,Medium Trip,1,Unsatisfied,29-11-2023
1770,4934,Business,Business,Couple,Train,29203,36403,6,MakeMyTrip,Cold,Medium Budget,Long Trip,1,Unsatisfied,26-12-2023
1771,2495,Leisure,Family,Family,Train,3563,8363,4,Yatra,Rainy,Low Budget,Medium Trip,4,Neutral,22-12-2020
1772,3543,Leisure,Honeymoon,Couple,Cab,47879,55079,6,MakeMyTrip,Sunny,Luxury,Long Trip,9,Highly Satisfied,18-07-2024
1773,140,Leisure,Honeymoon,Couple,Flight,50515,51715,1,Yatra,Rainy,Luxury,Short Trip,2,Unsatisfied,14-07-2022
1774,367,Leisure,Family,Family,Cab,3764,10964,6,MakeMyTrip,Rainy,Low Budget,Long Trip,5,Neutral,29-10-2021
1775,747,Business,Business,Solo,Train,29977,32377,2,Yatra,Pleasant,Medium Budget,Short Trip,7,Satisfied,11-10-2024
1776,1456,Adventure,Adventure,Couple,Train,25595,32795,6,MakeMyTrip,Cold,Medium Budget,Long Trip,2,Unsatisfied,12-07-2023
1777,4761,Family,Family,Family,Cab,32480,34880,2,Cleartrip,Rainy,Luxury,Short Trip,6,Satisfied,28-09-2020
1778,463,Leisure,Family,Family,Cab,12046,13246,1,MakeMyTrip,Cold,Medium Budget,Short Trip,3,Unsatisfied,12-05-2020
1779,1203,Leisure,Honeymoon,Couple,Cab,33076,37876,4,Booking.com,Rainy,Luxury,Medium Trip,7,Satisfied,16-10-2024
1780,4647,Business,Business,Solo,Cab,40213,43813,3,Cleartrip,Cold,Luxury,Medium Trip,1,Unsatisfied,09-03-2023
1781,1199,Leisure,Leisure,Couple,Car,34910,39710,4,Booking.com,Pleasant,Luxury,Medium Trip,6,Satisfied,04-08-2020
1782,864,Leisure,Leisure,Couple,Cab,7207,9607,2,Yatra,Cold,Low Budget,Short Trip,9,Highly Satisfied,06-07-2021
1783,1157,Family,Leisure,Group,Car,42701,52301,8,MakeMyTrip,Rainy,Luxury,Long Trip,2,Unsatisfied,11-03-2022
1784,1468,Adventure,Adventure,Solo,Bike,36822,46422,8,Cleartrip,Pleasant,Luxury,Long Trip,10,Highly Satisfied,02-03-2020
1785,1887,Religious,Religious,Family,Train,8938,16138,6,Booking.com,Cold,Low Budget,Long Trip,2,Unsatisfied,02-07-2022
1786,2499,Adventure,Adventure,Solo,Train,24696,35496,9,MakeMyTrip,Rainy,Medium Budget,Long Trip,7,Satisfied,15-06-2021
1787,3106,Leisure,Honeymoon,Couple,Flight,15625,18025,2,Goibibo,Sunny,Medium Budget,Short Trip,9,Highly Satisfied,29-12-2020
1788,1255,Family,Leisure,Couple,Car,58436,66836,7,Cleartrip,Cold,Luxury,Long Trip,7,Satisfied,08-07-2022
1789,4182,Business,Business,Solo,Flight,22876,33676,9,Booking.com,Cold,Medium Budget,Long Trip,6,Satisfied,08-09-2023
1790,7,Family,Family,Family,Train,57820,66220,7,Goibibo,Rainy,Luxury,Long Trip,3,Unsatisfied,31-07-2021
1791,2785,Family,Leisure,Group,Car,38163,46563,7,Cleartrip,Pleasant,Luxury,Long Trip,1,Unsatisfied,20-12-2020
1792,4078,Family,Family,Family,Train,52610,55010,2,Booking.com,Rainy,Luxury,Short Trip,9,Highly Satisfied,05-03-2021
1793,4156,Business,Business,Couple,Train,52378,63178,9,Yatra,Sunny,Luxury,Long Trip,2,Unsatisfied,10-12-2020
1794,879,Leisure,Family,Family,Car,44636,54236,8,Cleartrip,Cold,Luxury,Long Trip,6,Satisfied,17-04-2020
1795,3908,Business,Business,Couple,Flight,31159,41959,9,Yatra,Cold,Luxury,Long Trip,4,Neutral,13-02-2022
1796,1036,Adventure,Adventure,Group,Bike,25043,26243,1,Booking.com,Pleasant,Medium Budget,Short Trip,5,Neutral,11-04-2024
1797,3317,Leisure,Honeymoon,Couple,Flight,24799,29599,4,MakeMyTrip,Pleasant,Medium Budget,Medium Trip,3,Unsatisfied,30-04-2020
1798,3407,Family,Leisure,Couple,Car,11279,16079,4,MakeMyTrip,Sunny,Medium Budget,Medium Trip,8,Highly Satisfied,23-09-2022
1799,2176,Adventure,Adventure,Solo,Train,24395,26795,2,MakeMyTrip,Sunny,Medium Budget,Short Trip,7,Satisfied,04-02-2024
1800,3863,Leisure,Honeymoon,Couple,Flight,7970,9170,1,Booking.com,Rainy,Low Budget,Short Trip,7,Satisfied,29-08-2024
1801,1246,Leisure,Leisure,Group,Train,33461,43061,8,Yatra,Cold,Luxury,Long Trip,4,Neutral,20-11-2024
1802,3199,Leisure,Honeymoon,Couple,Flight,10202,13802,3,Yatra,Pleasant,Medium Budget,Medium Trip,8,Highly Satisfied,19-05-2021
1803,3395,Leisure,Honeymoon,Couple,Flight,35757,36957,1,Yatra,Pleasant,Luxury,Short Trip,3,Unsatisfied,25-11-2022
1804,2442,Adventure,Adventure,Couple,Train,59188,62788,3,Cleartrip,Rainy,Luxury,Medium Trip,3,Unsatisfied,06-06-2024
1805,3246,Religious,Religious,Family,Car,45064,47464,2,Booking.com,Cold,Luxury,Short Trip,5,Neutral,02-09-2023
1806,1596,Family,Leisure,Couple,Train,6017,15617,8,,Rainy,Low Budget,Long Trip,4,Neutral,25-08-2020
1807,2226,Adventure,Adventure,Group,Car,46834,48034,1,,Pleasant,Luxury,Short Trip,1,Unsatisfied,11-10-2020
1808,2931,Adventure,Adventure,Group,Train,35265,42465,6,Cleartrip,Sunny,Luxury,Long Trip,9,Highly Satisfied,04-08-2022
1809,3007,Business,Business,Couple,Train,22660,27460,4,MakeMyTrip,Pleasant,Medium Budget,Medium Trip,2,Unsatisfied,21-03-2021
1810,823,Business,Business,Couple,Cab,6600,10200,3,MakeMyTrip,Pleasant,Low Budget,Medium Trip,3,Unsatisfied,06-03-2024
1811,3865,Religious,Religious,Solo,Car,47973,53973,5,Goibibo,Cold,Luxury,Medium Trip,3,Unsatisfied,08-07-2024
1812,2838,Adventure,Adventure,Solo,Car,26214,28614,2,Booking.com,Rainy,Medium Budget,Short Trip,7,Satisfied,09-06-2021
1813,223,Family,Family,Family,Car,39952,43552,3,Goibibo,Pleasant,Luxury,Medium Trip,4,Neutral,05-04-2022
1814,1474,Leisure,Honeymoon,Couple,Flight,36960,42960,5,MakeMyTrip,Pleasant,Luxury,Medium Trip,8,Highly Satisfied,11-12-2022
1815,3345,Leisure,Family,Family,Cab,45329,48929,3,Yatra,Pleasant,Luxury,Medium Trip,3,Unsatisfied,28-10-2022
1816,3453,Family,Family,Family,Cab,10552,12952,2,MakeMyTrip,Pleasant,Medium Budget,Short Trip,6,Satisfied,18-02-2024
1817,427,Business,Business,Solo,Cab,44676,49476,4,Cleartrip,Sunny,Luxury,Medium Trip,1,Unsatisfied,08-08-2021
1818,484,Religious,Religious,Couple,Car,20298,26298,5,Cleartrip,Rainy,Medium Budget,Medium Trip,1,Unsatisfied,25-11-2024
1819,676,Leisure,Family,Family,Train,23831,32231,7,Yatra,Pleasant,Medium Budget,Long Trip,9,Highly Satisfied,14-03-2023
1820,2567,Adventure,Adventure,Group,Train,47406,48606,1,MakeMyTrip,Rainy,Luxury,Short Trip,8,Highly Satisfied,18-11-2023
1821,2875,Leisure,Honeymoon,Couple,Flight,25912,29512,3,Cleartrip,Rainy,Medium Budget,Medium Trip,3,Unsatisfied,28-12-2022
1822,2979,Religious,Religious,Couple,Car,38292,44292,5,Cleartrip,Cold,Luxury,Medium Trip,7,Satisfied,12-10-2024
1823,1571,Religious,Religious,Solo,Cab,22432,33232,9,Goibibo,Sunny,Medium Budget,Long Trip,2,Unsatisfied,30-11-2023
1824,1795,Family,Family,Family,Train,19407,29007,8,Goibibo,Rainy,Medium Budget,Long Trip,8,Highly Satisfied,28-01-2020
1825,1328,Family,Leisure,Couple,Car,12472,20872,7,Booking.com,Cold,Medium Budget,Long Trip,8,Highly Satisfied,02-07-2021
1826,1429,Leisure,Honeymoon,Couple,Cab,29773,40573,9,Booking.com,Pleasant,Medium Budget,Long Trip,4,Neutral,28-03-2023
1827,1571,Adventure,Adventure,Couple,Bike,16088,22088,5,MakeMyTrip,Rainy,Medium Budget,Medium Trip,8,Highly Satisfied,25-02-2020
1828,2688,Leisure,Leisure,Group,Train,2334,5934,3,Goibibo,Pleasant,Low Budget,Medium Trip,3,Unsatisfied,19-10-2020
1829,4208,Family,Leisure,Couple,Car,8616,17016,7,Goibibo,Rainy,Low Budget,Long Trip,9,Highly Satisfied,18-03-2020
1830,2266,Adventure,Adventure,Group,Bike,2121,10521,7,Cleartrip,Sunny,Low Budget,Long Trip,2,Unsatisfied,11-02-2021
1831,4212,Religious,Religious,Couple,Car,4848,15648,9,Cleartrip,Rainy,Low Budget,Long Trip,2,Unsatisfied,10-09-2023
1832,4914,Business,Business,Solo,Flight,24038,31238,6,Booking.com,Sunny,Medium Budget,Long Trip,6,Satisfied,17-07-2024
1833,112,Leisure,Honeymoon,Couple,Cab,39804,44604,4,Goibibo,Rainy,Luxury,Medium Trip,1,Unsatisfied,29-05-2023
1834,2624,Leisure,Honeymoon,Couple,Flight,4021,12421,7,Cleartrip,Rainy,Low Budget,Long Trip,4,Neutral,09-02-2022
1835,326,Business,Business,Solo,Flight,22269,24669,2,Yatra,Cold,Medium Budget,Short Trip,9,Highly Satisfied,11-07-2022
1836,547,Adventure,Adventure,Group,Bike,13517,18317,4,,Pleasant,Medium Budget,Medium Trip,3,Unsatisfied,01-08-2022
1837,2215,Leisure,Honeymoon,Couple,Cab,10567,20167,8,Yatra,Rainy,Medium Budget,Long Trip,7,Satisfied,25-02-2020
1838,3551,Family,Family,Family,Car,8531,16931,7,Goibibo,Sunny,Low Budget,Long Trip,9,Highly Satisfied,09-09-2020
1839,4284,Adventure,Adventure,Group,Train,39821,47021,6,Goibibo,Rainy,Luxury,Long Trip,4,Neutral,01-10-2021
1840,3836,Religious,Religious,Family,Train,42898,52498,8,Cleartrip,Sunny,Luxury,Long Trip,1,Unsatisfied,17-05-2020
1841,950,Adventure,Adventure,Group,Train,9583,16783,6,Yatra,Rainy,Low Budget,Long Trip,1,Unsatisfied,07-10-2021
1842,842,Leisure,Family,Family,Train,17891,19091,1,Booking.com,Cold,Medium Budget,Short Trip,10,Highly Satisfied,03-05-2023
1843,2776,Leisure,Honeymoon,Couple,Flight,34851,45651,9,Yatra,Cold,Luxury,Long Trip,1,Unsatisfied,19-08-2024
1844,2990,Religious,Religious,Couple,Cab,21588,31188,8,Yatra,Sunny,Medium Budget,Long Trip,1,Unsatisfied,02-11-2022
1845,4203,Leisure,Leisure,Family,Car,52134,60534,7,Booking.com,Pleasant,Luxury,Long Trip,3,Unsatisfied,11-10-2022
1846,1660,Religious,Religious,Couple,Train,14855,17255,2,Yatra,Sunny,Medium Budget,Short Trip,10,Highly Satisfied,07-12-2023
1847,3058,Adventure,Adventure,Couple,Car,5874,10674,4,Yatra,Cold,Low Budget,Medium Trip,9,Highly Satisfied,23-04-2024
1848,4907,Business,Business,Solo,Cab,14115,23715,8,Booking.com,Cold,Medium Budget,Long Trip,3,Unsatisfied,08-02-2022
1849,1527,Business,Business,Solo,Cab,59573,66773,6,Goibibo,Cold,Luxury,Long Trip,2,Unsatisfied,27-09-2020
1850,1956,Leisure,Leisure,Solo,Cab,59826,65826,5,Goibibo,Cold,Luxury,Medium Trip,1,Unsatisfied,15-10-2022
1851,2895,Leisure,Honeymoon,Couple,Flight,48302,55502,6,Booking.com,Rainy,Luxury,Long Trip,3,Unsatisfied,26-08-2023
1852,4595,Religious,Religious,Couple,Car,22548,23748,1,Booking.com,Cold,Medium Budget,Short Trip,5,Neutral,06-03-2023
1853,2382,Religious,Religious,Solo,Car,48927,50127,1,Yatra,Sunny,Luxury,Short Trip,6,Satisfied,10-07-2023
1854,4995,Family,Leisure,Couple,Cab,2957,11357,7,Booking.com,Cold,Low Budget,Long Trip,7,Satisfied,23-01-2023
1855,1001,Religious,Religious,Solo,Car,47267,52067,4,MakeMyTrip,Sunny,Luxury,Medium Trip,8,Highly Satisfied,31-10-2024
1856,1740,Leisure,Leisure,Group,Car,3204,4404,1,Yatra,Pleasant,Low Budget,Short Trip,8,Highly Satisfied,27-12-2022
1857,4475,Leisure,Family,Family,Car,15434,22634,6,Goibibo,Rainy,Medium Budget,Long Trip,1,Unsatisfied,20-03-2020
1858,70,Leisure,Honeymoon,Couple,Cab,25411,27811,2,Booking.com,Sunny,Medium Budget,Short Trip,4,Neutral,11-04-2024
1859,1067,Leisure,Honeymoon,Couple,Cab,54321,60321,5,Booking.com,Cold,Luxury,Medium Trip,2,Unsatisfied,03-07-2023
1860,3520,Leisure,Honeymoon,Couple,Cab,28084,38884,9,Goibibo,Pleasant,Medium Budget,Long Trip,8,Highly Satisfied,15-04-2022
1861,3764,Family,Family,Family,Cab,35751,41751,5,Cleartrip,Rainy,Luxury,Medium Trip,2,Unsatisfied,25-06-2020
1862,640,Family,Family,Family,Cab,25225,32425,6,Goibibo,Rainy,Medium Budget,Long Trip,1,Unsatisfied,21-07-2021
1863,3736,Leisure,Honeymoon,Couple,Cab,21011,23411,2,MakeMyTrip,Cold,Medium Budget,Short Trip,7,Satisfied,26-03-2021
1864,4590,Business,Business,Couple,Train,51900,62700,9,MakeMyTrip,Rainy,Luxury,Long Trip,10,Highly Satisfied,29-01-2020
1865,4257,Business,Business,Solo,Train,21214,24814,3,MakeMyTrip,Pleasant,Medium Budget,Medium Trip,2,Unsatisfied,28-02-2021
1866,1214,Adventure,Adventure,Group,Train,36867,39267,2,MakeMyTrip,Pleasant,Luxury,Short Trip,8,Highly Satisfied,01-03-2023
1867,4756,Family,Family,Family,Car,12074,22874,9,Booking.com,Cold,Medium Budget,Long Trip,2,Unsatisfied,24-02-2024
1868,3581,Leisure,Honeymoon,Couple,Flight,51585,57585,5,MakeMyTrip,Sunny,Luxury,Medium Trip,6,Satisfied,27-08-2020
1869,2805,Adventure,Adventure,Couple,Train,57503,62303,4,Goibibo,Cold,Luxury,Medium Trip,5,Neutral,02-01-2023
1870,3837,Leisure,Family,Family,Train,52808,61208,7,Booking.com,Cold,Luxury,Long Trip,1,Unsatisfied,25-05-2020
1871,171,Leisure,Honeymoon,Couple,Flight,12728,22328,8,Booking.com,Sunny,Medium Budget,Long Trip,2,Unsatisfied,06-05-2023
1872,2039,Leisure,Leisure,Group,Car,40142,49742,8,Yatra,Pleasant,Luxury,Long Trip,1,Unsatisfied,16-06-2022
1873,3830,Family,Family,Family,Cab,12266,18266,5,Cleartrip,Cold,Medium Budget,Medium Trip,8,Highly Satisfied,26-05-2022
1874,4025,Leisure,Family,Family,Train,16841,26441,8,Booking.com,Sunny,Medium Budget,Long Trip,8,Highly Satisfied,05-01-2021
1875,4262,Business,Business,Solo,Flight,40044,42444,2,Goibibo,Pleasant,Luxury,Short Trip,3,Unsatisfied,02-07-2020
1876,3705,Religious,Religious,Family,Car,57498,62298,4,Goibibo,Pleasant,Luxury,Medium Trip,9,Highly Satisfied,31-05-2024
1877,1196,Leisure,Honeymoon,Couple,Flight,21173,31973,9,Booking.com,Rainy,Medium Budget,Long Trip,1,Unsatisfied,01-11-2020
1878,3047,Leisure,Honeymoon,Couple,Cab,48193,57793,8,Goibibo,Sunny,Luxury,Long Trip,5,Neutral,30-03-2023
1879,1971,Leisure,Honeymoon,Couple,Cab,40195,48595,7,Yatra,Sunny,Luxury,Long Trip,5,Neutral,02-04-2021
1880,2155,Business,Business,Solo,Flight,31558,32758,1,MakeMyTrip,Rainy,Luxury,Short Trip,6,Satisfied,18-07-2022
1881,3066,Leisure,Honeymoon,Couple,Flight,55913,59513,3,Cleartrip,Rainy,Luxury,Medium Trip,8,Highly Satisfied,15-04-2020
1882,2445,Religious,Religious,Family,Train,52738,59938,6,Goibibo,Pleasant,Luxury,Long Trip,9,Highly Satisfied,17-01-2023
1883,354,Business,Business,Couple,Cab,48228,53028,4,Yatra,Cold,Luxury,Medium Trip,2,Unsatisfied,28-12-2022
1884,2485,Religious,Religious,Solo,Cab,52402,54802,2,Cleartrip,Pleasant,Luxury,Short Trip,9,Highly Satisfied,22-10-2022
1885,3006,Business,Business,Solo,Train,37832,39032,1,Cleartrip,Sunny,Luxury,Short Trip,1,Unsatisfied,27-06-2020
1886,465,Religious,Religious,Couple,Cab,56824,64024,6,MakeMyTrip,Rainy,Luxury,Long Trip,10,Highly Satisfied,26-04-2022
1887,4697,Business,Business,Solo,Flight,19698,30498,9,MakeMyTrip,Rainy,Medium Budget,Long Trip,6,Satisfied,27-07-2024
1888,4850,Family,Family,Family,Cab,45096,53496,7,Cleartrip,Cold,Luxury,Long Trip,9,Highly Satisfied,09-12-2021
1889,4664,Leisure,Family,Family,Cab,12325,20725,7,Cleartrip,Pleasant,Medium Budget,Long Trip,5,Neutral,27-07-2022
1890,3361,Business,Business,Solo,Train,57945,66345,7,Goibibo,Rainy,Luxury,Long Trip,10,Highly Satisfied,30-01-2020
1891,3377,Leisure,Leisure,Group,Car,23104,27904,4,MakeMyTrip,Pleasant,Medium Budget,Medium Trip,2,Unsatisfied,11-04-2024
1892,465,Family,Family,Family,Train,50824,59224,7,MakeMyTrip,Sunny,Luxury,Long Trip,1,Unsatisfied,12-07-2023
1893,211,Business,Business,Solo,Flight,46369,52369,5,Booking.com,Cold,Luxury,Medium Trip,5,Neutral,24-07-2022
1894,1225,Family,Family,Family,Car,36173,40973,4,MakeMyTrip,Cold,Luxury,Medium Trip,10,Highly Satisfied,01-08-2020
1895,2268,Religious,Religious,Family,Cab,34295,43895,8,Yatra,Rainy,Luxury,Long Trip,6,Satisfied,30-08-2020
1896,2823,Business,Business,Solo,Flight,34548,39348,4,Yatra,Pleasant,Luxury,Medium Trip,2,Unsatisfied,07-06-2022
1897,4377,Leisure,Family,Family,Cab,34786,45586,9,Booking.com,Rainy,Luxury,Long Trip,5,Neutral,05-08-2021
1898,1384,Religious,Religious,Family,Car,36936,42936,5,MakeMyTrip,Pleasant,Luxury,Medium Trip,5,Neutral,16-11-2021
1899,4802,Leisure,Leisure,Group,Bike,41086,47086,5,Cleartrip,Sunny,Luxury,Medium Trip,2,Unsatisfied,10-11-2022
1900,1186,Leisure,Honeymoon,Couple,Cab,4214,5414,1,Goibibo,Cold,Low Budget,Short Trip,2,Unsatisfied,03-05-2022
1901,44,Family,Family,Family,Cab,46028,52028,5,Yatra,Pleasant,Luxury,Medium Trip,7,Satisfied,01-07-2023
1902,4365,Family,Family,Family,Car,4506,9306,4,Cleartrip,Pleasant,Low Budget,Medium Trip,2,Unsatisfied,09-02-2023
1903,4297,Leisure,Family,Family,Car,25052,33452,7,Goibibo,Sunny,Medium Budget,Long Trip,9,Highly Satisfied,13-08-2020
1904,4389,Adventure,Adventure,Couple,Train,57430,59830,2,Yatra,Sunny,Luxury,Short Trip,4,Neutral,13-02-2022
1905,4133,Religious,Religious,Family,Cab,21965,25565,3,Cleartrip,Sunny,Medium Budget,Medium Trip,9,Highly Satisfied,08-10-2023
1906,4189,Adventure,Adventure,Solo,Car,45657,55257,8,Cleartrip,Rainy,Luxury,Long Trip,2,Unsatisfied,28-12-2022
1907,4770,Business,Business,Couple,Flight,44429,48029,3,MakeMyTrip,Pleasant,Luxury,Medium Trip,6,Satisfied,10-03-2020
1908,1749,Adventure,Adventure,Solo,Car,25577,26777,1,MakeMyTrip,Pleasant,Medium Budget,Short Trip,9,Highly Satisfied,28-05-2023
1909,4043,Leisure,Honeymoon,Couple,Flight,9644,13244,3,Booking.com,Cold,Low Budget,Medium Trip,5,Neutral,15-04-2021
1910,4694,Adventure,Adventure,Couple,Car,31567,37567,5,Yatra,Pleasant,Luxury,Medium Trip,2,Unsatisfied,09-08-2022
1911,2172,Family,Leisure,Family,Cab,23672,28472,4,Goibibo,Rainy,Medium Budget,Medium Trip,3,Unsatisfied,12-12-2020
1912,1252,Religious,Religious,Family,Car,27068,36668,8,Cleartrip,Cold,Medium Budget,Long Trip,5,Neutral,23-04-2021
1913,3574,Religious,Religious,Couple,Cab,13989,21189,6,,Sunny,Medium Budget,Long Trip,6,Satisfied,16-10-2022
1914,2119,Family,Leisure,Solo,Cab,57753,62553,4,Booking.com,Pleasant,Luxury,Medium Trip,5,Neutral,14-11-2023
1915,4509,Business,Business,Solo,Cab,50032,56032,5,Booking.com,Rainy,Luxury,Medium Trip,8,Highly Satisfied,22-09-2020
1916,273,Business,Business,Couple,Cab,21894,26694,4,Yatra,Pleasant,Medium Budget,Medium Trip,6,Satisfied,10-06-2024
1917,1248,Leisure,Honeymoon,Couple,Cab,22945,24145,1,Goibibo,Pleasant,Medium Budget,Short Trip,6,Satisfied,01-12-2023
1918,332,Religious,Religious,Family,Train,45039,46239,1,Booking.com,Pleasant,Luxury,Short Trip,5,Neutral,27-12-2020
1919,336,Leisure,Family,Family,Train,49915,59515,8,MakeMyTrip,Pleasant,Luxury,Long Trip,9,Highly Satisfied,23-09-2022
1920,3869,Family,Family,Family,Car,31561,36361,4,MakeMyTrip,Sunny,Luxury,Medium Trip,5,Neutral,17-12-2024
1921,296,Adventure,Adventure,Solo,Bike,6763,9163,2,Goibibo,Pleasant,Low Budget,Short Trip,5,Neutral,05-07-2023
1922,2906,Leisure,Leisure,Couple,Car,4368,10368,5,Goibibo,Cold,Low Budget,Medium Trip,10,Highly Satisfied,28-09-2020
1923,167,Leisure,Family,Family,Car,35467,43867,7,Goibibo,Rainy,Luxury,Long Trip,7,Satisfied,05-07-2021
1924,276,Leisure,Family,Family,Car,25991,33191,6,Booking.com,Sunny,Medium Budget,Long Trip,3,Unsatisfied,22-07-2021
1925,2163,Religious,Religious,Couple,Car,52661,56261,3,MakeMyTrip,Rainy,Luxury,Medium Trip,2,Unsatisfied,23-04-2021
1926,2415,Leisure,Leisure,Couple,Bike,23386,30586,6,Goibibo,Rainy,Medium Budget,Long Trip,3,Unsatisfied,05-02-2024
1927,839,Leisure,Honeymoon,Couple,Cab,24741,31941,6,MakeMyTrip,Cold,Medium Budget,Long Trip,8,Highly Satisfied,24-02-2021
1928,1662,Business,Business,Solo,Cab,48318,50718,2,Booking.com,Pleasant,Luxury,Short Trip,2,Unsatisfied,04-10-2024
1929,1672,Religious,Religious,Family,Train,27275,36875,8,Goibibo,Rainy,Medium Budget,Long Trip,5,Neutral,03-02-2021
1930,1895,Leisure,Honeymoon,Couple,Cab,34168,44968,9,Yatra,Cold,Luxury,Long Trip,2,Unsatisfied,02-05-2024
1931,128,Religious,Religious,Solo,Cab,23125,31525,7,Booking.com,Rainy,Medium Budget,Long Trip,2,Unsatisfied,15-05-2021
1932,4382,Leisure,Honeymoon,Couple,Cab,17898,22698,4,Yatra,Rainy,Medium Budget,Medium Trip,7,Satisfied,14-10-2021
1933,674,Leisure,Honeymoon,Couple,Cab,11628,22428,9,Yatra,Cold,Medium Budget,Long Trip,8,Highly Satisfied,04-02-2022
1934,2455,Business,Business,Solo,Cab,6233,7433,1,MakeMyTrip,Pleasant,Low Budget,Short Trip,8,Highly Satisfied,18-02-2023
1935,4160,Leisure,Leisure,Family,Train,52152,53352,1,MakeMyTrip,Sunny,Luxury,Short Trip,1,Unsatisfied,08-12-2024
1936,622,Religious,Religious,Couple,Car,12002,18002,5,MakeMyTrip,Rainy,Medium Budget,Medium Trip,3,Unsatisfied,12-05-2021
1937,2750,Religious,Religious,Family,Car,48981,54981,5,MakeMyTrip,Cold,Luxury,Medium Trip,3,Unsatisfied,20-11-2024
1938,4555,Family,Leisure,Solo,Bike,47154,48354,1,Yatra,Sunny,Luxury,Short Trip,3,Unsatisfied,16-09-2022
1939,139,Leisure,Honeymoon,Couple,Flight,20019,21219,1,Cleartrip,Cold,Medium Budget,Short Trip,8,Highly Satisfied,15-03-2021
1940,254,Religious,Religious,Solo,Car,27425,29825,2,Goibibo,Rainy,Medium Budget,Short Trip,2,Unsatisfied,23-03-2022
1941,3038,Adventure,Adventure,Group,Train,49365,60165,9,Booking.com,Sunny,Luxury,Long Trip,10,Highly Satisfied,25-01-2022
1942,4251,Adventure,Adventure,Group,Car,23581,27181,3,Yatra,Pleasant,Medium Budget,Medium Trip,7,Satisfied,10-12-2022
1943,459,Business,Business,Solo,Flight,55546,63946,7,MakeMyTrip,Rainy,Luxury,Long Trip,1,Unsatisfied,04-03-2024
1944,2467,Business,Business,Couple,Flight,3627,7227,3,Yatra,Rainy,Low Budget,Medium Trip,2,Unsatisfied,04-01-2021
